business_id,business_category,business_true_avg_rating,business_displayed_stars,business_review_count
3337,services,4.107,4.0,4
3338,restaurants,3.128,3.0,50
3339,shopping,4.085,4.0,8
3340,shopping,4.349,4.5,27
3341,services,3.574,3.5,12
3342,restaurants,3.317,3.5,18
3343,restaurants,3.589,3.5,79
3344,shopping,3.319,3.5,43
3345,beauty,3.794,4.0,77
3346,services,3.906,4.0,35
3347,nightlife,3.682,3.5,37
3348,beauty,4.771,5.0,5
3349,shopping,3.454,3.5,19
3350,restaurants,4.615,4.5,21
3351,restaurants,3.277,3.5,84
3352,restaurants,3.89,4.0,16
3353,restaurants,4.501,4.5,33
3354,shopping,4.472,4.5,32
3355,shopping,3.619,3.5,79
3356,nightlife,4.155,4.0,22
3357,shopping,4.082,4.0,57
3358,beauty,3.553,3.5,5
3359,beauty,4.189,4.0,6
3360,restaurants,4.874,5.0,4
3361,shopping,4.109,4.0,55
3362,nightlife,4.161,4.0,49
3363,nightlife,4.22,4.0,61
3364,restaurants,3.046,3.0,13
3365,restaurants,4.103,4.0,15
3366,beauty,3.291,3.5,23
3367,nightlife,3.526,3.5,105
3368,restaurants,5.0,5.0,134
3369,shopping,3.711,3.5,55
3370,services,3.443,3.5,35
3371,restaurants,4.484,4.5,94
3372,services,3.329,3.5,20
3373,restaurants,3.604,3.5,18
3374,shopping,4.537,4.5,23
3375,shopping,3.874,4.0,10
3376,restaurants,2.991,3.0,22
3377,services,4.149,4.0,9
3378,shopping,3.632,3.5,69
3379,health,4.697,4.5,43
3380,restaurants,3.517,3.5,103
3381,services,4.428,4.5,6
3382,health,4.827,5.0,165
3383,nightlife,3.382,3.5,6
3384,restaurants,3.744,3.5,8
3385,beauty,4.064,4.0,14
3386,nightlife,3.378,3.5,92
3387,health,3.999,4.0,32
3388,shopping,3.726,3.5,20
3389,restaurants,3.715,3.5,12
3390,restaurants,3.877,4.0,7
3391,beauty,3.889,4.0,77
3392,health,3.94,4.0,56
3393,restaurants,3.521,3.5,96
3394,beauty,3.545,3.5,37
3395,health,3.785,4.0,3
3396,restaurants,3.825,4.0,8
3397,restaurants,3.609,3.5,40
3398,beauty,4.028,4.0,18
3399,nightlife,2.852,3.0,15
3400,restaurants,3.448,3.5,9
3401,services,3.696,3.5,64
3402,shopping,3.379,3.5,40
3403,services,4.746,4.5,41
3404,services,3.86,4.0,14
3405,services,3.947,4.0,30
3406,shopping,3.584,3.5,7
3407,restaurants,3.841,4.0,23
3408,shopping,3.182,3.0,3
3409,restaurants,3.757,4.0,6
3410,nightlife,3.335,3.5,19
3411,restaurants,3.697,3.5,265
3412,shopping,2.442,2.5,5
3413,restaurants,3.23,3.0,8
3414,restaurants,4.655,4.5,31
3415,restaurants,4.307,4.5,145
3416,nightlife,4.575,4.5,31
3417,services,4.613,4.5,51
3418,restaurants,4.22,4.0,19
3419,services,3.601,3.5,16
3420,services,3.28,3.5,28
3421,shopping,4.481,4.5,14
3422,nightlife,3.886,4.0,52
3423,shopping,5.0,5.0,6
3424,restaurants,3.649,3.5,61
3425,shopping,4.935,5.0,27
3426,restaurants,3.764,4.0,21
3427,services,4.585,4.5,6
3428,health,4.783,5.0,10
3429,services,3.287,3.5,82
3430,nightlife,3.583,3.5,21
3431,nightlife,3.282,3.5,33
3432,health,3.174,3.0,11
3433,restaurants,4.217,4.0,25
3434,restaurants,3.742,3.5,7
3435,nightlife,3.879,4.0,28
3436,restaurants,4.156,4.0,37
3437,restaurants,2.828,3.0,35
3438,restaurants,4.558,4.5,11
3439,nightlife,3.658,3.5,18
3440,restaurants,4.143,4.0,43
3441,restaurants,4.191,4.0,21
3442,restaurants,4.604,4.5,19
3443,shopping,3.792,4.0,166
3444,services,2.682,2.5,10
3445,restaurants,3.881,4.0,73
3446,beauty,3.96,4.0,9
3447,beauty,3.281,3.5,48
3448,restaurants,3.931,4.0,51
3449,services,3.651,3.5,16
3450,beauty,3.111,3.0,8
3451,nightlife,4.219,4.0,4
3452,restaurants,3.54,3.5,14
3453,restaurants,3.626,3.5,43
3454,health,3.596,3.5,9
3455,services,4.53,4.5,28
3456,health,3.827,4.0,7
3457,services,3.894,4.0,20
3458,restaurants,3.608,3.5,9
3459,services,4.105,4.0,24
3460,shopping,4.592,4.5,16
3461,services,4.206,4.0,8
3462,restaurants,4.228,4.0,14
3463,restaurants,4.183,4.0,11
3464,beauty,3.091,3.0,8
3465,services,3.368,3.5,73
3466,nightlife,3.737,3.5,18
3467,restaurants,3.451,3.5,4
3468,restaurants,3.265,3.5,14
3469,health,2.82,3.0,62
3470,shopping,3.109,3.0,12
3471,shopping,3.709,3.5,111
3472,nightlife,3.812,4.0,11
3473,shopping,3.414,3.5,42
3474,nightlife,3.893,4.0,70
3475,shopping,3.611,3.5,39
3476,services,4.45,4.5,7
3477,services,3.761,4.0,11
3478,health,4.233,4.0,80
3479,nightlife,3.962,4.0,12
3480,shopping,3.079,3.0,66
3481,beauty,3.8,4.0,17
3482,services,3.17,3.0,29
3483,nightlife,3.791,4.0,7
3484,beauty,3.44,3.5,14
3485,beauty,4.06,4.0,11
3486,beauty,3.112,3.0,32
3487,beauty,3.858,4.0,28
3488,restaurants,4.165,4.0,40
3489,shopping,4.349,4.5,16
3490,nightlife,3.43,3.5,11
3491,restaurants,3.86,4.0,30
3492,services,3.951,4.0,10
3493,nightlife,4.701,4.5,73
3494,restaurants,3.035,3.0,23
3495,services,3.349,3.5,19
3496,beauty,5.0,5.0,40
3497,beauty,3.7,3.5,24
3498,shopping,2.81,3.0,6
3499,services,3.53,3.5,9
3500,shopping,2.327,2.5,72
3501,nightlife,3.983,4.0,28
3502,restaurants,4.295,4.5,6
3503,nightlife,3.349,3.5,36
3504,beauty,3.591,3.5,15
3505,nightlife,4.358,4.5,11
3506,shopping,2.887,3.0,9
3507,services,3.123,3.0,68
3508,beauty,3.725,3.5,4
3509,restaurants,3.436,3.5,12
3510,health,3.688,3.5,29
3511,beauty,3.155,3.0,120
3512,health,3.968,4.0,44
3513,health,3.768,4.0,12
3514,services,4.152,4.0,114
3515,beauty,3.96,4.0,7
3516,nightlife,3.964,4.0,33
3517,restaurants,3.055,3.0,41
3518,nightlife,4.121,4.0,11
3519,beauty,3.668,3.5,50
3520,shopping,3.758,4.0,16
3521,services,4.427,4.5,50
3522,restaurants,3.454,3.5,5
3523,shopping,4.593,4.5,35
3524,shopping,4.644,4.5,17
3525,shopping,4.264,4.5,78
3526,restaurants,3.311,3.5,24
3527,restaurants,2.648,2.5,87
3528,services,4.443,4.5,42
3529,shopping,3.911,4.0,23
3530,restaurants,3.44,3.5,55
3531,restaurants,4.495,4.5,55
3532,shopping,3.376,3.5,40
3533,restaurants,3.617,3.5,3
3534,beauty,4.139,4.0,10
3535,services,3.238,3.0,99
3536,restaurants,3.79,4.0,8
3537,nightlife,4.449,4.5,60
3538,restaurants,3.966,4.0,51
3539,restaurants,4.536,4.5,13
3540,services,4.473,4.5,4
3541,nightlife,3.854,4.0,15
3542,services,2.565,2.5,197
3543,restaurants,3.242,3.0,11
3544,restaurants,4.27,4.5,12
3545,shopping,2.997,3.0,10
3546,shopping,3.67,3.5,84
3547,health,4.036,4.0,20
3548,restaurants,4.658,4.5,14
3549,services,3.534,3.5,102
3550,services,3.496,3.5,45
3551,nightlife,3.821,4.0,11
3552,shopping,4.043,4.0,8
3553,shopping,3.765,4.0,79
3554,restaurants,4.427,4.5,26
3555,services,3.41,3.5,6
3556,shopping,3.916,4.0,5
3557,health,4.095,4.0,9
3558,nightlife,3.63,3.5,8
3559,shopping,4.312,4.5,4
3560,beauty,3.932,4.0,9
3561,shopping,4.284,4.5,11
3562,services,3.957,4.0,16
3563,restaurants,4.057,4.0,134
3564,health,3.502,3.5,20
3565,services,3.503,3.5,22
3566,services,4.523,4.5,42
3567,shopping,4.2,4.0,20
3568,services,3.287,3.5,38
3569,restaurants,3.949,4.0,33
3570,beauty,2.544,2.5,29
3571,restaurants,3.534,3.5,391
3572,restaurants,4.379,4.5,62
3573,shopping,3.781,4.0,9
3574,restaurants,3.915,4.0,37
3575,shopping,2.191,2.0,12
3576,services,3.634,3.5,39
3577,restaurants,4.036,4.0,7
3578,beauty,4.106,4.0,9
3579,restaurants,4.379,4.5,36
3580,beauty,3.734,3.5,68
3581,services,3.759,4.0,42
3582,shopping,3.117,3.0,59
3583,beauty,3.738,3.5,37
3584,services,3.156,3.0,30
3585,services,2.834,3.0,16
3586,shopping,3.253,3.5,56
3587,shopping,4.68,4.5,69
3588,beauty,3.701,3.5,24
3589,restaurants,3.971,4.0,23
3590,services,3.568,3.5,121
3591,restaurants,2.865,3.0,25
3592,services,4.365,4.5,27
3593,restaurants,2.655,2.5,41
3594,restaurants,3.545,3.5,23
3595,health,3.82,4.0,12
3596,services,3.977,4.0,37
3597,services,3.45,3.5,25
3598,health,2.839,3.0,156
3599,shopping,3.409,3.5,55
3600,restaurants,3.438,3.5,15
3601,restaurants,3.425,3.5,52
3602,shopping,4.384,4.5,34
3603,restaurants,3.183,3.0,92
3604,health,4.016,4.0,16
3605,restaurants,3.937,4.0,31
3606,restaurants,4.378,4.5,23
3607,restaurants,3.777,4.0,27
3608,restaurants,4.285,4.5,11
3609,restaurants,3.755,4.0,45
3610,nightlife,4.089,4.0,38
3611,restaurants,3.023,3.0,90
3612,nightlife,2.399,2.5,25
3613,services,4.058,4.0,17
3614,nightlife,4.087,4.0,55
3615,beauty,4.112,4.0,12
3616,shopping,3.561,3.5,74
3617,restaurants,4.669,4.5,73
3618,restaurants,3.597,3.5,87
3619,health,4.081,4.0,37
3620,nightlife,4.177,4.0,16
3621,restaurants,4.795,5.0,28
3622,shopping,3.676,3.5,37
3623,services,3.491,3.5,15
3624,beauty,3.026,3.0,94
3625,nightlife,4.704,4.5,45
3626,services,4.082,4.0,11
3627,beauty,4.099,4.0,162
3628,nightlife,5.0,5.0,28
3629,restaurants,4.029,4.0,9
3630,restaurants,3.134,3.0,12
3631,health,3.742,3.5,110
3632,nightlife,3.314,3.5,153
3633,shopping,3.632,3.5,68
3634,nightlife,3.629,3.5,93
3635,restaurants,3.527,3.5,84
3636,services,3.084,3.0,44
3637,restaurants,4.726,4.5,35
3638,services,4.014,4.0,43
3639,shopping,3.726,3.5,52
3640,restaurants,4.267,4.5,13
3641,restaurants,4.109,4.0,52
3642,services,4.002,4.0,106
3643,restaurants,4.227,4.0,21
3644,restaurants,3.924,4.0,19
3645,beauty,4.219,4.0,41
3646,shopping,4.264,4.5,14
3647,shopping,3.939,4.0,8
3648,restaurants,3.729,3.5,78
3649,services,4.692,4.5,17
3650,restaurants,3.587,3.5,26
3651,restaurants,4.065,4.0,14
3652,restaurants,4.078,4.0,89
3653,restaurants,3.515,3.5,59
3654,restaurants,3.406,3.5,20
3655,restaurants,3.655,3.5,9
3656,restaurants,3.579,3.5,18
3657,shopping,3.048,3.0,44
3658,services,3.492,3.5,31
3659,restaurants,3.996,4.0,28
3660,restaurants,4.546,4.5,31
3661,services,4.155,4.0,53
3662,services,2.42,2.5,25
3663,beauty,4.203,4.0,39
3664,restaurants,3.543,3.5,10
3665,shopping,4.099,4.0,316
3666,restaurants,3.842,4.0,19
3667,restaurants,3.744,3.5,31
3668,shopping,3.794,4.0,44
3669,nightlife,3.838,4.0,17
3670,shopping,4.589,4.5,26
3671,nightlife,3.839,4.0,25
3672,restaurants,4.447,4.5,11
3673,shopping,4.367,4.5,39
3674,services,4.217,4.0,6
3675,services,2.867,3.0,143
3676,restaurants,4.464,4.5,55
3677,nightlife,3.598,3.5,47
3678,restaurants,4.244,4.0,5
3679,restaurants,3.315,3.5,12
3680,beauty,3.198,3.0,99
3681,restaurants,4.937,5.0,1559
3682,shopping,3.324,3.5,82
3683,shopping,4.48,4.5,70
3684,restaurants,3.915,4.0,42
3685,restaurants,3.619,3.5,12
3686,shopping,3.825,4.0,67
3687,health,3.134,3.0,9
3688,nightlife,3.842,4.0,8
3689,shopping,3.254,3.5,8
3690,restaurants,3.633,3.5,66
3691,nightlife,4.359,4.5,24
3692,restaurants,3.99,4.0,28
3693,nightlife,3.035,3.0,25
3694,beauty,4.318,4.5,9
3695,shopping,3.846,4.0,14
3696,restaurants,3.552,3.5,14
3697,restaurants,4.261,4.5,7
3698,restaurants,3.758,4.0,16
3699,shopping,3.209,3.0,9
3700,services,4.866,5.0,45
3701,restaurants,3.84,4.0,49
3702,nightlife,3.805,4.0,8
3703,beauty,3.627,3.5,19
3704,restaurants,4.499,4.5,158
3705,restaurants,3.561,3.5,10
3706,restaurants,3.0,3.0,39
3707,beauty,3.477,3.5,28
3708,shopping,4.58,4.5,74
3709,beauty,4.308,4.5,34
3710,services,3.71,3.5,17
3711,beauty,4.605,4.5,27
3712,health,4.261,4.5,28
3713,beauty,3.703,3.5,23
3714,services,3.759,4.0,8
3715,services,4.031,4.0,86
3716,beauty,3.392,3.5,72
3717,services,3.852,4.0,10
3718,health,4.02,4.0,19
3719,shopping,2.922,3.0,21
3720,nightlife,3.746,3.5,9
3721,shopping,3.683,3.5,5
3722,services,4.415,4.5,14
3723,shopping,2.836,3.0,18
3724,services,3.64,3.5,7
3725,services,3.585,3.5,30
3726,health,4.378,4.5,79
3727,restaurants,3.826,4.0,58
3728,beauty,4.838,5.0,23
3729,beauty,4.214,4.0,5
3730,health,3.624,3.5,51
3731,services,3.982,4.0,29
3732,nightlife,3.655,3.5,39
3733,nightlife,4.323,4.5,171
3734,restaurants,3.117,3.0,12
3735,health,3.397,3.5,2
3736,restaurants,4.101,4.0,10
3737,beauty,4.524,4.5,41
3738,services,2.639,2.5,26
3739,shopping,4.606,4.5,8
3740,restaurants,3.773,4.0,7
3741,restaurants,2.814,3.0,18
3742,services,2.199,2.0,8
3743,shopping,3.009,3.0,42
3744,restaurants,3.839,4.0,17
3745,beauty,3.814,4.0,14
3746,restaurants,4.198,4.0,12
3747,services,3.548,3.5,33
3748,restaurants,3.241,3.0,27
3749,restaurants,3.623,3.5,31
3750,restaurants,3.868,4.0,30
3751,shopping,3.977,4.0,24
3752,shopping,3.416,3.5,10
3753,beauty,4.346,4.5,13
3754,shopping,3.508,3.5,18
3755,shopping,3.372,3.5,194
3756,restaurants,3.552,3.5,7
3757,restaurants,4.441,4.5,17
3758,health,3.777,4.0,28
3759,restaurants,3.468,3.5,19
3760,health,4.359,4.5,73
3761,restaurants,5.0,5.0,19
3762,restaurants,3.965,4.0,20
3763,restaurants,4.529,4.5,56
3764,restaurants,4.42,4.5,151
3765,services,3.517,3.5,101
3766,shopping,3.865,4.0,22
3767,restaurants,3.145,3.0,24
3768,beauty,3.737,3.5,27
3769,nightlife,3.506,3.5,29
3770,health,3.628,3.5,12
3771,health,3.438,3.5,64
3772,beauty,3.692,3.5,31
3773,services,4.143,4.0,24
3774,services,3.784,4.0,8
3775,shopping,2.825,3.0,27
3776,beauty,3.44,3.5,5
3777,restaurants,3.014,3.0,15
3778,beauty,3.984,4.0,15
3779,health,4.127,4.0,34
3780,restaurants,3.991,4.0,162
3781,services,3.417,3.5,44
3782,health,3.986,4.0,105
3783,restaurants,3.591,3.5,48
3784,shopping,3.224,3.0,77
3785,health,4.258,4.5,158
3786,health,4.3,4.5,13
3787,restaurants,4.372,4.5,12
3788,shopping,3.515,3.5,49
3789,beauty,4.499,4.5,25
3790,restaurants,3.579,3.5,32
3791,restaurants,4.209,4.0,20
3792,restaurants,3.569,3.5,15
3793,restaurants,3.727,3.5,125
3794,nightlife,2.518,2.5,9
3795,nightlife,3.684,3.5,50
3796,nightlife,3.9,4.0,42
3797,beauty,3.624,3.5,6
3798,shopping,4.816,5.0,12
3799,restaurants,3.211,3.0,14
3800,restaurants,3.54,3.5,44
3801,restaurants,3.352,3.5,18
3802,restaurants,3.54,3.5,24
3803,restaurants,4.417,4.5,7
3804,restaurants,4.663,4.5,252
3805,restaurants,3.465,3.5,27
3806,beauty,3.452,3.5,41
3807,nightlife,3.214,3.0,15
3808,health,4.568,4.5,14
3809,services,4.467,4.5,167
3810,nightlife,3.792,4.0,5
3811,restaurants,3.082,3.0,33
3812,nightlife,3.131,3.0,8
3813,restaurants,3.944,4.0,17
3814,shopping,4.152,4.0,14
3815,shopping,2.714,2.5,10
3816,shopping,3.673,3.5,26
3817,restaurants,4.74,4.5,3
3818,beauty,3.73,3.5,19
3819,services,4.669,4.5,23
3820,beauty,4.207,4.0,7
3821,nightlife,3.254,3.5,112
3822,shopping,3.689,3.5,15
3823,restaurants,3.779,4.0,20
3824,beauty,3.326,3.5,15
3825,nightlife,3.317,3.5,24
3826,restaurants,4.679,4.5,92
3827,restaurants,3.312,3.5,292
3828,health,4.443,4.5,53
3829,nightlife,3.61,3.5,74
3830,shopping,3.836,4.0,138
3831,nightlife,4.159,4.0,32
3832,shopping,3.521,3.5,119
3833,shopping,4.162,4.0,55
3834,restaurants,2.724,2.5,29
3835,shopping,4.092,4.0,36
3836,beauty,2.492,2.5,5
3837,restaurants,3.725,3.5,34
3838,services,4.32,4.5,6
3839,restaurants,4.192,4.0,6
3840,beauty,3.136,3.0,31
3841,nightlife,3.207,3.0,9
3842,nightlife,3.471,3.5,25
3843,nightlife,3.952,4.0,29
3844,health,2.732,2.5,30
3845,shopping,3.843,4.0,11
3846,beauty,4.021,4.0,61
3847,beauty,3.694,3.5,23
3848,restaurants,4.139,4.0,39
3849,restaurants,3.973,4.0,8
3850,shopping,3.552,3.5,22
3851,restaurants,2.785,3.0,75
3852,shopping,3.923,4.0,66
3853,shopping,3.326,3.5,12
3854,nightlife,3.532,3.5,15
3855,restaurants,4.114,4.0,10
3856,services,4.63,4.5,14
3857,shopping,3.829,4.0,7
3858,beauty,4.155,4.0,22
3859,restaurants,3.056,3.0,47
3860,shopping,3.985,4.0,12
3861,restaurants,3.817,4.0,23
3862,beauty,4.526,4.5,21
3863,shopping,3.553,3.5,71
3864,health,3.717,3.5,14
3865,restaurants,4.432,4.5,15
3866,nightlife,3.799,4.0,12
3867,restaurants,3.24,3.0,9
3868,nightlife,5.0,5.0,43
3869,shopping,3.257,3.5,22
3870,shopping,3.814,4.0,27
3871,restaurants,4.041,4.0,89
3872,restaurants,3.997,4.0,94
3873,restaurants,3.746,3.5,6
3874,health,3.748,3.5,48
3875,shopping,3.721,3.5,32
3876,restaurants,3.236,3.0,16
3877,health,5.0,5.0,35
3878,restaurants,3.729,3.5,5
3879,shopping,4.178,4.0,107
3880,beauty,3.666,3.5,42
3881,services,3.655,3.5,11
3882,beauty,3.6,3.5,15
3883,shopping,2.998,3.0,5
3884,health,3.762,4.0,19
3885,restaurants,3.626,3.5,16
3886,health,4.494,4.5,8
3887,services,3.192,3.0,54
3888,health,3.533,3.5,89
3889,restaurants,3.356,3.5,25
3890,restaurants,4.643,4.5,19
3891,beauty,3.372,3.5,39
3892,shopping,4.159,4.0,25
3893,shopping,4.384,4.5,9
3894,health,3.77,4.0,14
3895,nightlife,3.093,3.0,19
3896,restaurants,3.1,3.0,32
3897,shopping,4.323,4.5,26
3898,restaurants,3.157,3.0,31
3899,restaurants,4.066,4.0,6
3900,restaurants,3.913,4.0,49
3901,services,4.057,4.0,26
3902,beauty,4.109,4.0,316
3903,shopping,3.336,3.5,18
3904,shopping,3.313,3.5,35
3905,beauty,4.243,4.0,416
3906,services,3.504,3.5,31
3907,services,2.337,2.5,24
3908,nightlife,4.207,4.0,10
3909,services,3.28,3.5,114
3910,shopping,4.107,4.0,9
3911,shopping,4.616,4.5,39
3912,services,3.859,4.0,16
3913,shopping,4.398,4.5,21
3914,shopping,3.935,4.0,7
3915,restaurants,4.723,4.5,95
3916,shopping,3.266,3.5,20
3917,nightlife,3.845,4.0,8
3918,beauty,4.22,4.0,87
3919,shopping,3.745,3.5,16
3920,restaurants,4.484,4.5,35
3921,services,3.612,3.5,58
3922,shopping,4.988,5.0,40
3923,health,5.0,5.0,4
3924,restaurants,4.005,4.0,50
3925,nightlife,4.154,4.0,23
3926,shopping,4.505,4.5,19
3927,services,3.197,3.0,23
3928,restaurants,3.128,3.0,6
3929,services,4.541,4.5,31
3930,shopping,4.001,4.0,7
3931,nightlife,3.725,3.5,19
3932,shopping,3.856,4.0,30
3933,restaurants,2.538,2.5,73
3934,shopping,3.745,3.5,12
3935,restaurants,3.436,3.5,106
3936,shopping,4.355,4.5,64
3937,nightlife,4.397,4.5,17
3938,shopping,4.167,4.0,9
3939,restaurants,4.068,4.0,7
3940,restaurants,3.026,3.0,33
3941,restaurants,4.175,4.0,13
3942,restaurants,4.196,4.0,82
3943,nightlife,4.535,4.5,13
3944,restaurants,5.0,5.0,11
3945,services,2.919,3.0,32
3946,restaurants,3.636,3.5,13
3947,restaurants,3.442,3.5,26
3948,services,3.945,4.0,67
3949,restaurants,3.857,4.0,29
3950,shopping,3.721,3.5,29
3951,health,4.415,4.5,31
3952,health,3.244,3.0,6
3953,beauty,3.277,3.5,37
3954,restaurants,3.287,3.5,30
3955,nightlife,3.652,3.5,61
3956,health,3.174,3.0,46
3957,health,3.823,4.0,21
3958,restaurants,3.759,4.0,70
3959,shopping,3.417,3.5,19
3960,restaurants,4.331,4.5,32
3961,restaurants,3.817,4.0,19
3962,beauty,4.434,4.5,40
3963,restaurants,3.743,3.5,18
3964,shopping,3.837,4.0,128
3965,restaurants,3.54,3.5,185
3966,shopping,3.846,4.0,60
3967,restaurants,4.242,4.0,116
3968,shopping,3.624,3.5,6
3969,restaurants,4.135,4.0,7
3970,health,3.403,3.5,19
3971,restaurants,4.267,4.5,27
3972,shopping,3.531,3.5,21
3973,restaurants,4.318,4.5,6
3974,restaurants,3.884,4.0,79
3975,restaurants,4.687,4.5,212
3976,restaurants,3.215,3.0,89
3977,restaurants,3.038,3.0,74
3978,shopping,3.511,3.5,32
3979,nightlife,3.088,3.0,12
3980,restaurants,3.089,3.0,27
3981,shopping,4.192,4.0,202
3982,nightlife,3.848,4.0,18
3983,restaurants,3.586,3.5,17
3984,shopping,3.637,3.5,75
3985,restaurants,3.522,3.5,80
3986,restaurants,4.758,5.0,12
3987,shopping,3.445,3.5,20
3988,health,3.123,3.0,16
3989,health,4.288,4.5,27
3990,health,3.731,3.5,75
3991,shopping,4.971,5.0,12
3992,restaurants,3.561,3.5,74
3993,restaurants,4.315,4.5,28
3994,restaurants,4.445,4.5,252
3995,restaurants,3.563,3.5,35
3996,restaurants,3.441,3.5,23
3997,shopping,4.258,4.5,45
3998,restaurants,4.166,4.0,19
3999,restaurants,3.074,3.0,5
